alpha,alpha3,average_cost,batch_size,critic1 error,critic2 error,entropy,eplenmean,eplrewmean,eprewmean,lr_a,lr_c,lr_l,lyapunov error,lyapunov_lambda,policy_loss,target_entropy,tau,total_timesteps
0.011193765,,0.07415600033645116,,7.8153963,7.7552805,-1.0361931,250.0,0.0,18.53900008411279,3.7903333333333334e-05,0.00011371,0.00011371,1.0113571,1.0,0.16033444,,,186368
0.011273898,,0.12323276142335829,,6.2570944,6.206165,-1.0563784,250.0,0.0,30.80819035583957,3.723666666666666e-05,0.00011170999999999997,0.00011170999999999997,0.72186065,1.0,0.13354847,,,188416
0.011436859,,0.10847699077031422,,6.909938,6.853625,-1.0168295,250.0,0.0,27.119247692578558,3.6570000000000004e-05,0.00010970999999999999,0.00010970999999999999,0.77066314,1.0,0.14901975,,,190464
0.011674152,,0.14434237338130068,,7.841642,7.7596855,-1.057573,250.0,0.0,36.08559334532517,3.590333333333333e-05,0.00010770999999999998,0.00010770999999999998,0.6160027,1.0,0.15599239,,,192512
0.011922108,,0.12284122696147073,,7.562149,7.4842706,-1.0394888,250.0,0.0,30.710306740367685,3.515333333333334e-05,0.00010546,0.00010546,0.9693576,1.0,0.14403306,,,194560
0.0121872425,,0.09029763836917719,,6.957715,6.8870025,-1.0791496,250.0,0.0,22.574409592294298,3.448666666666667e-05,0.00010345999999999999,0.00010345999999999999,0.90560436,1.0,0.14398083,,,196608
0.012462489,,0.11509786892170712,,7.3802085,7.2958503,-1.0918107,250.0,0.0,28.77446723042678,3.382e-05,0.00010145999999999998,0.00010145999999999998,1.1240934,1.0,0.15784125,,,198656
0.012694158,,0.09394461426351994,,6.810527,6.754434,-1.0884118,250.0,0.0,23.486153565879984,3.315333333333333e-05,9.946e-05,9.946e-05,0.94039166,1.0,0.14540699,,,200704
0.012989832,,0.1171974209630712,,6.741952,6.7060776,-1.0939395,250.0,0.0,29.299355240767802,3.248666666666667e-05,9.745999999999998e-05,9.745999999999998e-05,0.67218673,1.0,0.13913777,,,202752
0.013337195,,0.10160881564000275,,7.6301765,7.5731034,-1.1009591,250.0,0.0,25.402203910000686,3.173666666666667e-05,9.520999999999999e-05,9.520999999999999e-05,1.0395551,1.0,0.14406589,,,204800
